EstablishmentID,EstablishmentNumber,EstablishmentName,State,ProjectCode,ProjectName,FormID,CollectionDate,SampleSource,SalmonellaSPAnalysis,SalmonellaSerotype,SalmonellaPFGEPattern,SalmonellaAlleleCode,SalmonellaAMRResistanceProfile,CampylobacterAnalysis1ml,CampylobacterAnalysis30ml,CampylobacterSpecies,CampylobacterPFGEPattern,CampylobacterAlleleCode,CampyAMRResistanceProfile
4244,M7091A+P7091A,Pilgrim's Pride Corporation,TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102570622,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4420,P19688+V19688,"Sanderson Farms, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102566619,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4489,P517,Mar-Jac Poultry-MS,MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102566729,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,TET (H)
4491,P559,"Tyson Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102570029,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4493,P912,"Wayne Farms, LLC",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102566884,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4495,P1317+V1317,Wayne Farms LLC,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102570614,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4499,P6651,Tyson Foods Inc.,TN,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102571992,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4505,P519,Amick Farms LLC,MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102567129,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4509,P1235,Wayne Farms LLC,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102564131,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,Pan-Susceptible
4509,P1235,Wayne Farms LLC,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102567154,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4513,P6616+V6616,"Peco Foods, Inc.",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102564159,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4516,P7342+V7342,Wayne Farms LLC,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102573967,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4526,P17500,Pilgrim's Pride Corporation,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102566889,5-Oct-20,Product-Raw-Intact-Chicken,Positive,Kentucky,NULL,NULL,Pan-Susceptible,NULL,Negative,NULL,NULL,NULL,NULL
4538,P164,Tyson Foods Inc,MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102569991,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,Pan-Susceptible
4540,P320,"Sanderson Farms, Inc.",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102568213,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4579,M2629+P2629+V2629,Hobson Food Service,TN,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102573163,5-Oct-20,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4783,M20322+P20322,"Keystone Foods, LLC.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102569268,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
5204,P2882,Perdue Foods LLC,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102574552,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5245,M4894+P4894+V4894,Apple Valley Farms Inc.,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102568574,5-Oct-20,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5305,M6124+P6124+V6124,"Compass Foods, Inc.",CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102572729,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5333,P7632,Zorro Leasing LLC,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102567792,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5529,M19669+P19669+V19669,Allen Brothers LLC,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102567018,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5685,M4177+P4177,"Leyen Food, LLC",CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102574224,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5689,M4187+P4187+V4187,Wayne Provisions Co.,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102571819,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6972,P529+V529,Pilgrim's Pride Corporation,WI,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102566917,5-Oct-20,Product-Raw-Intact-Chicken,Positive,Kentucky,NULL,NULL,TET (H),NULL,Negative,NULL,NULL,NULL,NULL
7117,M10017+P10017,Bert Hazekamp & Son Inc.,MI,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102564522,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
8112,M21430+P21430,Bert Posess Inc,NJ,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102570174,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9808,P32182,"Sanderson Farms, Inc.",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102570268,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9813,M21863A+P21863A,Rio Grande Pak Foods,TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102573374,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9820,P32143,Otto's Poultry Inc.,MI,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102568732,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
12253,M34195+P34195,"Gourmet Specialty Foods, LLC",MA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102572350,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
12362,P855D,Pilgrim's Pride Corporation,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102571835,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,TET (H)
12632,P34453,"Alatrade Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102565483,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
12632,P34453,"Alatrade Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102572299,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
13078,M38463+P38463,La Indi Poultry,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102572079,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
13401,M40059+P40059,"Legendary Meats, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102573952,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,TET (H)
13550,M2676+P2676,"Southeast Poultry, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102574383,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
124084,P45056,Golden Foods Inc.,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102572368,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
127044,P45483,"Peco Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102568974,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
127254,M45565+P45565,"Farm Fresh Foods, LLC",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102567414,5-Oct-20,Product-Raw-Intact-Chicken,Positive,Kentucky,NULL,NULL,Pan-Susceptible,NULL,Negative,NULL,NULL,NULL,NULL
6162529,M19113B+P19113B,"Stampede Meat, Inc.",IL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102564484,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6163896,M1234+P1234,Mountaire Farms Inc.,NC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102570412,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6164265,P1949,"Simmons Prepared Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102569563,5-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
8,P170,Wayne Farms,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102569384,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9,P177,Pilgrim's Pride Corporation,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102569403,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
29,P476,Pilgrim's Pride Corporation,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102569224,6-Oct-20,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
32,P646,"JCG Foods of Georgia, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102573105,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
44,P1257,Fieldale Farms Corporation,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102568947,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,TET (H)
45,P1272,Pilgrim's Pride Corporation,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102569319,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
45,P1272,Pilgrim's Pride Corporation,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102572703,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
566,P843,Pilgrim's Pride Corporation,NC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102567228,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,Pan-Susceptible
586,P1201,Pilgrim's Pride Corporation,NC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102573060,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
592,P1309,House of Raeford Farms Inc.,SC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102567820,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
669,M7964+P7964,Columbia Meats. Inc.,SC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102571918,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
672,P7987,"Amick Farms, LLC",SC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102565512,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
1457,M19034+P19034,Berk Lombardo Packing Co.. Inc.,NY,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102566353,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
1672,P5933,"Puritan Foods Co., Inc.",MA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102566277,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2111,P17340,Pilgrim's Pride Corporation,KY,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102572008,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2214,P3,"Mountaire Farms of Delaware, Inc.",DE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102568534,6-Oct-20,Product-Raw-Intact-Chicken,Positive,Kentucky,NULL,NULL,TET (H),NULL,Negative,NULL,NULL,NULL,NULL
2216,M56+P56,Pilgrim's Pride Corporation,VA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102566934,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2249,M667+P667,Mountaire Farms Inc.,DE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102564080,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2251,P806,"Tyson Foods, Inc.",VA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102570581,6-Oct-20,Product-Raw-Intact-Chicken,Positive,Infantis,NULL,NULL,AMP  AXO  NAL  FIS  TET (C),NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
2260,P935,Allen Harim LLC,DE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102573946,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2702,M18743+P18743,Olympia Food Industries Inc,IL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102569621,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,TET (H)
3366,M5542A+P5542A,"Tur-Pak Foods, Inc.",IA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102567344,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,TET (H)
3570,P1315,"Tyson Foods, Inc.",MO,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102571697,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3847,M112+P112,"Tyson Foods, Inc",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102564694,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3849,P165M+V165M,"OK Foods, Inc.",OK,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102573072,6-Oct-20,Product-Raw-Intact-Chicken,Positive,Kentucky,NULL,NULL,Pan-Susceptible,NULL,Negative,NULL,NULL,NULL,NULL
3852,P468,"Peco Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102567394,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3871,M5837+P5837,"Simmons Prepared Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102567122,6-Oct-20,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3879,P7085+V7085,"Tyson Foods, Inc",OK,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102569456,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3880,M7100+P7100+V7100,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102566343,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3883,P7156+V7156,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102568217,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4068,M13564+P13564,"Rath, Inc.",OK,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102569483,6-Oct-20,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4159,P1137,"Tyson Foods, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102573065,6-Oct-20,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4161,P1294+V1294,Holmes Foods Inc.,TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102566043,6-Oct-20,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4243,P7091,Pilgrim's Pride Corporation,TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102570138,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4270,M7231+P7231,HEB Meat Plant,TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102570790,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4496,P6504,"Peco Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102569363,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4512,P6510,"Peco Foods, Inc",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102565453,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,Pan-Susceptible
4514,P6638,Pilgrim's Pride Corporation,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102568116,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4516,P7342+V7342,Wayne Farms LLC,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102575286,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,Pan-Susceptible
4518,P7485+V7485,Wayne Farms LLC,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102566850,6-Oct-20,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
4530,P18557,"Sanderson Farms, Inc.",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102571933,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4567,P1307,Mar-Jac Poultry-AL,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102569347,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5309,P6137A,Foster Farms,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102568817,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5609,M1160+P9207,Rocker Bros. Meat & Provision Inc.,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102565900,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5710,M4871+P4871,Golden Eagle Services,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102565407,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5737,M6070+P6070,Los Angeles Poultry,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102568349,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5801,M11078+P11078,Commodity Sales Co.,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102568160,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
9358,M31639+P31639,Everest Meats,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102569629,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9855,M33890+P33885,Wayne Farms LLC,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102567181,6-Oct-20,Product-Raw-Intact-Chicken,Positive,Enteritidis,NULL,NULL,Pan-Susceptible,NULL,Negative,NULL,NULL,NULL,NULL
10201,M32042+P32042+V32042,"Brushy Prairie Packing, Inc.",IN,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102569134,6-Oct-20,Product-Raw-Intact-Chicken,Positive,Kentucky,NULL,NULL,Pan-Susceptible,NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
11336,M20251W+P20251W,"Tecumseh Poultry, LLC",NE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102568369,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
12513,M34145+P34145,"Kadejan, Inc.",MN,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102573357,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
12666,M4121A+P4121A+V4121A,Custom Made Meals,CO,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102566300,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
12838,M34371+P34371,Union Foods LLC,NC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102565688,6-Oct-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,TET (H)
